"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Day"	"Initial Wave Arrival Hour"	"Initial Wave Arrival Minute"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hour"	"Max Wave Arrival Minute"	"Maximum Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KARANG BOLONG BEACH, SERANG (F08)"	-6.168791	105.849742	47.808									1.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KARANG SURAGAK, SERANG (F02)"	-6.152983	105.854688	48.114									2.8		10										1				
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 4"	-5.72368	105.58218	45.398									2.7		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 14"	-5.83652	105.65143	38.75									1.8		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 16"	-6.16275	105.85435	48.215									0.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 26"	-6.28814	105.82695	49.218									3.3		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 27"	-6.28863	105.82718	49.264									0.8		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 30"	-6.3332	105.82707	51.511									3.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MARINA BAY"	-6.189283	105.841117	47.275									2.6	50	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CURUG"	-6.285808	105.827057	49.122									5	50	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"LEGON WARU"	-6.516519	105.63342	51.415									7.7		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAYMULI"	-5.835863	105.640669	38.04									4.25	100.1	5										1		1		1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"LANTERA"	-6.37627778	105.8231389	53.673									3.36		4				2										
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"ANJER, JAVA"	-6.070044	105.885619	51.332									2.18	5.3	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.151521	105.464121	7.121									6.21	39.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.136408	105.449232	4.786									16.31	41.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.14646	105.423583	4.917									68.46	74.7	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.14509	105.422412	4.766									57.11	90.3	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.1433	105.422025	4.569									48.03	70.6	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.142754	105.421951	4.508									46.85	45.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"PANJANG"	-6.08317	105.454658	4.076									7.33	95	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SERTUNG"	-6.077282	105.400078	3.73									25.53	48.7	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SERTUNG"	-6.104136	105.376161	5.19									35.41	40.1	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SEBESI"	-5.968776	105.49252	16.622									5.28	52.9	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SEBESI"	-5.936548	105.511281	20.744									1.47	67.5	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.159754	105.459796	7.575									3.53		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANAITAN / UJUNG KULON"	-6.58241	105.256402	56.234									6.23		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANAITAN / UJUNG KULON"	-6.52322	105.262028	49.871									6.42		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"UJUNG KULON"	-6.677893	105.386262	63.816									6.87		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG, PANDEGLANG (F45)"	-6.479859	105.653905	48.979									4.95		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPENYU BEACH, PANDEGLANG (F51)"	-6.505238	105.640423	50.669									2.58		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"UJUNG KULON"	-6.649886	105.368227	60.892									8.1		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY URANG, SOUTH LAMPUNG (F81)"	-5.734038	105.589238	44.661									2.6		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR (SMR 07)"	-6.67391667	105.5730556	65.39									2.9		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"ANYER (ANY 5)"	-6.24469444	105.8268611	47.402									2.8	98	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 02)"	-6.49425	105.6764167	51.652									0.8	40	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 05)"	-6.50716667	105.6385833	50.761									6.3	260	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR (SMR 04)"	-6.65066667	105.5946111	63.577									1.6	113	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 61 (9)"	-6.50781	105.63815	50.801									8.51		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F96)"	-5.835032	105.65319	39.002									3.05		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F102)"	-5.835529	105.64498	38.372									2.25		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY MULI, SOUTH LAMPUNG (F107)"	-5.838026	105.636765	37.581									2.58		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CARITA 2"	-6.3333	105.8273	51.539									3.1	46	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F16)"	-6.276125	105.826325	48.614									4.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MUTIARA CARITA, PANDEGLANG (F33)"	-6.317133	105.829215	50.863									3.5		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MUTIARA CARITA, PANDEGLANG (F34)"	-6.317366	105.829175	50.871									3.34		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 9"	-5.83575	105.6532	38.943									2.14		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 12"	-5.83594	105.64394	38.264									1.86		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 24"	-6.277	105.827	48.721									1.14		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 52"	-6.6556	105.58537	63.803									3.9		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANIMBANG"	-6.525457	105.735892	58.237									1.25		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG HELIPAD"	-6.48135	105.660817	49.522									6.5	100	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"BANDUNG JAYA (4)"	-5.77352778	105.1093611	50.254									1.74		4										1				1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANGKOLO"	-6.26461111	105.8294444	48.445									1.01		4				1						1		1		
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.151692	105.464053	7.131									6.68	38.8	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.135356	105.45688	5.26									13.16	4.7	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.144308	105.433875	4.831									36.58	25.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.146277	105.43086	4.973									50.03	76.9	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.146852	105.427069	4.98									56.05	97.5	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SERTUNG"	-6.106729	105.367386	6.178									52.95	221.9	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SEBESI"	-5.970368	105.488917	16.283									6.59	96.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SEBESI"	-5.948298	105.51458	19.792									2.03		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MUTIARA CARITA"	-6.316841	105.83014	50.939									3.57		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANAITAN / UJUNG KULON"	-6.523495	105.261539	49.919									6.53		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"CENTRAL WAYMULI"	-5.83738889	105.6341944	37.458									5.04		5										1		3		
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG, PANDEGLANG (F46)"	-6.480059	105.65472	49.045									2.3		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CISIIH, PANDEGLANG (F59)"	-6.646446	105.599488	63.296									5.85		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"MAJA, SOUTH LAMPUNG (F71)"	-5.752164	105.587038	42.739									2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"MAJA, SOUTH LAMPUNG (F73)"	-5.753652	105.587194	42.597									0.82		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY URANG, SOUTH LAMPUNG (F78)"	-5.736212	105.589952	44.475									3.9		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY URANG, SOUTH LAMPUNG (F80)"	-5.73449	105.589521	44.629									2.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"BANDUNG JAYA, TANGGAMUS (F117)"	-5.775991	105.106666	50.265									1.3		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"ANYER (ANY 2)"	-6.15947222	105.8534722	48.07									3.1		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"LABUHAN (LBN 3)"	-6.46433333	105.8118611	58.797									2.3	145	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 09)"	-6.54369444	105.6239444	53.668									5	112	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 11)"	-6.56783333	105.6172778	55.82									4.3	214	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR (SMR 02)"	-6.65488889	105.5855556	63.733									1.7	130	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR (SMR 06)"	-6.64611111	105.5995	63.261									3.9	193	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F98)"	-5.835333	105.653339	38.988									2.68		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F104)"	-5.836756	105.640205	37.931									2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY MULI, SOUTH LAMPUNG (F105)"	-5.838142	105.637189	37.601									3.92		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY MULI, SOUTH LAMPUNG (F109)"	-5.838016	105.634607	37.432									2.15		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY MULI, SOUTH LAMPUNG (F110)"	-5.837468	105.632839	37.357									3.05		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PONDOK PAULA"	-6.2764	105.826	48.593									2.4	49	4										1		1		1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BULAKAN, SERANG (F26)"	-6.210296	105.833016	46.935									1.23		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA JADI, PANDEGLANG (H07)"	-6.288139	105.826678	49.191									4.88		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F14)"	-6.299189	105.82763	49.809									2.7		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F21)"	-6.276961	105.826853	48.704									1.25		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (H05)"	-6.276083	105.826499	48.63									6.63		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"GADING NIRWANA, PANDEGLANG (F36)"	-6.318715	105.828445	50.87									5.5		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIBUNGUR, PANDEGLANG (F42)"	-6.464923	105.811919	58.846									1.2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 3"	-5.56649	105.37437	59.464									1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 17"	-6.17453	105.84697	47.608									0.81		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 20"	-6.26183	105.82892	48.278									3.15		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 42"	-6.53244	105.71942	57.807									1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 43"	-6.54209	105.62356	53.489									1.54		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 44"	-6.55211	105.62223	54.439									1.82		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 49"	-6.64651	105.5995	63.303									1.7		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 51"	-6.65393	105.58749	63.692									3.33		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CDMN LIPO"	-6.307967	105.841283	51.592									3.5	50	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CISIIH, SUMUR"	-6.647743	105.599419	63.43									5.5	200	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG 1"	-6.4795	105.6532	48.904									4	109	5				2						1				
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR 1"	-6.6564	105.5833	63.823									2.4	98	4				1						1	11	1		
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.136712	105.449706	4.845									17.61	54.6	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.134241	105.443679	4.237									19.31	10.1	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.137089	105.441972	4.412									26.72	40.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.138231	105.440434	4.447									26.17	4.9	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.146687	105.428774	4.983									54.14	88.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.166653	105.440058	7.395									6.76	9.2	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SERTUNG"	-6.104835	105.374574	5.37									36.26	51.3	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BABAKANCIBERBER"	-6.60588889	105.6184722	59.774									2.55		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG JAYA BEACH (R01)"	-6.517582	105.633862	51.542									14.9		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG, PANDEGLANG (F44)"	-6.479668	105.65358	48.942									4.8		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPENYU BEACH, PANDEGLANG (F50)"	-6.50541	105.640464	50.688									1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR, PANDEGLANG (F60)"	-6.655973	105.585145	63.835									4.75		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KERTAJAYA, PANDEGLANG (F68)"	-6.679808	105.572542	66.006									2.25		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"UJUNG KULON"	-6.64832	105.368589	60.716									10.1		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SERTUNG"	-6.074649	105.401422	3.854									13.71		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY URANG, SOUTH LAMPUNG (F76)"	-5.737631	105.589913	44.331									2.2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAY KIAYI, SOUTH LAMPUNG (F84)"	-5.731201	105.5875	44.869									2.05		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SINAR MAJU, TANGGAMUS (F111)"	-5.770468	105.105816	50.77									1.15		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SINAR MAJU, TANGGAMUS (F113)"	-5.770776	105.100232	51.176									0.5		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SINAR MAJU, TANGGAMUS (F114)"	-5.771107	105.099917	51.174									1.46		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"BANDUNG JAYA, TANGGAMUS (F115)"	-5.773583	105.109351	50.251									1.05		10			1	1										
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 2)"	-6.52416667	105.6288056	51.944									6.7	113	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 64 (12)"	-6.52896	105.62673	52.322									13.2		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"BATU BALAK, SOUTH LAMPUNG (F90)"	-5.83573	105.660542	39.481									2.54		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F97)"	-5.835363	105.65407	39.038									2.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F100)"	-5.836511	105.651159	38.732									2.72		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CILURAH"	-6.2563	105.8289	48.055									1.4	43	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANYUASIH SCHOOL"	-6.5719	105.6166	56.207									4.6	96	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KARANG BOLONG BEACH, SERANG (F04)"	-6.168017	105.849783	47.8									1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KARANG BOLONG BEACH, SERANG (F07)"	-6.168915	105.849609	47.796									1.48		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA JADI, PANDEGLANG (F11)"	-6.28809	105.827257	49.247									0.85		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA JADI, PANDEGLANG (F12)"	-6.287863	105.826556	49.166									3.27		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F17)"	-6.276132	105.826398	48.622									4.8		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F18)"	-6.27611	105.82717	48.699									1.95		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F20)"	-6.275825	105.826547	48.624									4.85		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (H06)"	-6.27606	105.826385	48.617									6.58		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CARITA BEACH, PANDEGLANG (F27)"	-6.298463	105.841038	51.113									1.2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MUTIARA CARITA, PANDEGLANG (F29)"	-6.316134	105.830318	50.92									4		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 2"	-5.54036	105.36367	62.456									0.3		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 7"	-5.83513	105.65678	39.255									2.9		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 8"	-5.8356	105.65993	39.447									0.89		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 11"	-5.83584	105.66004	39.435									0.7		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 18"	-6.19698	105.8383	47.152									0.63		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 28"	-6.31085	105.84152	51.757									0.54		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 31"	-6.37886	105.82153	53.689									1.2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 33"	-6.48005	105.6594	49.317									3.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 35"	-6.48033	105.65817	49.271									0.77		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 38"	-6.49821	105.79039	59.77									0.56		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 41"	-6.50466	105.64101	50.644									2.24		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TPI LABUAN"	-6.372333	105.82215	53.338									5.5	100	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"		"PANAITAN ISLAND"	-6.58	105.2	58.336										200	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"JOGLO BEACH HOUSE"	-6.5527	105.6218	54.48									4	100	4			9	1						1		1		
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPUTIH RESORT 2"	-6.7018	105.5497	67.796									4	18	4			15	1						1		1		1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SINAR AGUNG (1)"	-5.77083333	105.1020833	51.028									2.35		4										1				2
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG JAYA"	-6.54508333	105.6243611	53.827									5.39		4				1						1		1		
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR, PANDEGLANG (F61)"	-6.655795	105.585353	63.823									5.25	155	10										1				1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.151615	105.463932	7.116									6.76	53.7	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.14324	105.420928	4.566									23.95	31.3	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.157548	105.423222	6.143									12.02	12.6	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"WAYMULI"	-5.831426	105.611368	36.473									3.73	94.1	5														
